mileage,tax,mpg,engineSize,price
49030,30,64.2,2.0,10345
29987,260,36.2,2.0,18995
30152,30,54.3,1.4,13170
31011,145,57.6,1.4,12802
40120,150,52.3,2.0,16800
47026,200,47.1,2.0,19995
49166,125,60.1,2.0,13390
29795,145,70.6,2.0,21930
10204,145,42.2,1.5,19647
48887,20,70.6,1.6,9491
8000,150,34.9,2.0,28500
32288,30,64.2,2.0,17000
10,145,40.4,2.0,28991
5998,145,47.9,1.6,21691
2250,145,47.9,2.0,32991
4500,145,47.9,2.0,32991
65379,30,61.4,2.0,16500
27385,260,35.8,3.0,21998
30256,200,47.9,2.0,13798
3000,145,50.4,2.0,30991
30270,30,56.5,1.4,18492
45338,145,51.4,1.4,12992
27148,150,47.9,3.0,32991
2847,150,35.3,2.0,36991
3342,150,40.9,1.5,25491
39154,20,60.1,1.4,12698
25256,30,64.2,2.0,14998
52427,235,42.2,3.0,27498
18714,145,62.8,2.0,27992
6541,145,65.7,2.0,23991
12956,145,53.3,1.4,21991
1850,145,47.9,2.0,29991
56876,145,42.8,2.0,18349
15361,145,56.5,1.5,19669
39382,150,48.7,2.0,16998
51529,30,62.8,2.0,11798
6625,150,67.3,1.0,13498
17,145,47.9,2.0,24998
1800,145,47.9,1.0,20998
2000,145,32.1,2.0,40991
5447,145,47.1,2.0,28691
3590,145,49.6,1.6,19991
14537,145,41.5,1.5,22992
5391,145,32.8,3.0,46992
31554,235,38.7,2.0,16995
35670,125,58.9,2.0,13995
47355,125,57.6,2.0,15495
90778,150,52.3,2.0,16499
24337,150,55.4,3.0,22999
55561,125,48.7,2.0,15491
46062,125,50.4,1.4,12999
40889,260,35.8,3.0,17895
27209,0,67.3,1.0,10420
65374,200,47.9,2.0,14790
27700,145,53.3,2.0,12781
12088,145,34.0,3.0,37504
2714,145,42.8,2.0,25491
10,145,44.8,1.5,20992
52249,30,57.6,1.4,12291
13766,145,47.9,1.4,18691
29884,145,67.3,2.0,18991
21000,145,58.9,2.0,18991
56000,165,44.1,1.8,10891
50000,205,47.9,2.0,13991
3019,145,44.1,2.0,34991
16584,145,37.7,3.0,33992
36852,160,50.4,2.0,19691
4613,145,45.6,2.0,34991
9141,30,64.2,2.0,19991
8155,145,51.4,1.0,16992
2798,145,44.8,2.0,29991
11500,145,56.5,2.0,30991
7961,145,68.9,2.0,24991
9250,145,68.9,2.0,24491
40275,200,47.9,3.0,17591
3500,145,47.9,2.0,32991
10,145,38.2,2.0,36991
1200,145,32.1,2.0,38991
11000,145,47.9,2.0,39991
1000,145,48.7,2.0,29491
2010,135,117.7,2.0,44991
2000,145,50.4,2.0,36991
4500,145,38.2,2.0,39999
3300,145,48.7,2.0,25992
10,145,38.2,2.0,38691
10,145,39.2,2.0,32991
5500,145,42.8,2.0,28491
10,145,39.8,2.0,27991
100,145,47.9,2.0,34491
10,145,44.8,1.5,21991
500,145,39.2,2.0,25491
8702,145,33.6,3.0,53491
19000,150,47.9,1.4,17991
51390,125,53.3,1.4,9490
25483,150,57.6,1.4,15691
40491,0,72.4,2.0,13695
40307,0,74.3,1.6,12495
22620,145,49.6,1.4,19995
20696,150,65.7,2.0,15991
11275,150,40.9,2.0,20991
28000,150,51.4,1.4,14991
16540,150,34.0,3.0,37991
34,145,50.4,2.0,29491
2621,145,50.4,2.0,24991
1819,145,42.2,1.5,24991
5697,145,55.4,1.4,13390
11924,150,42.2,1.5,20000
7840,30,60.1,1.4,19499
27937,30,57.6,1.4,13991
42157,0,80.7,1.6,11491
37416,30,62.8,2.0,14491
23237,160,50.4,2.0,19491
49969,125,52.3,1.4,12991
21257,30,55.4,1.4,14991
41376,145,52.3,2.0,16991
1948,145,40.4,2.0,22991
5500,145,39.2,2.0,26491
2100,145,50.4,2.0,27991
16637,145,47.9,2.0,27999
49610,300,34.9,2.5,24699
22631,30,67.3,2.0,18999
48708,235,38.7,2.0,14500
6349,145,47.9,1.0,16995
8982,145,56.5,1.5,19995
19792,145,54.3,1.5,18495
45500,20,67.3,2.0,12798
80005,145,70.6,2.0,13298
24354,20,68.9,1.6,17760
1900,145,40.4,2.0,22991
6000,145,39.2,2.0,24991
2500,145,39.2,2.0,24491
7951,145,64.2,2.0,24992
3386,145,47.9,1.6,20691
9281,145,47.1,1.0,20491
14598,145,56.5,2.0,34991
37081,30,56.5,1.4,11230
67189,145,56.5,2.0,16600
14997,125,50.4,1.4,16150
35412,30,57.6,1.4,10330
53010,30,55.4,1.4,11498
8649,145,40.9,2.0,19998
34727,205,47.1,3.0,23998
59386,125,50.4,1.8,11980
18617,20,60.1,1.0,13000
52210,150,54.3,2.0,10260
46516,20,70.6,2.0,10500
67537,0,74.3,1.6,9800
17248,30,55.4,1.4,11750
55159,160,51.4,2.0,9430
33000,200,47.1,2.0,19795
51410,125,57.6,2.0,16000
27410,145,52.3,2.0,17200
30864,0,83.1,1.6,11798
28403,0,83.1,1.6,11498
11120,145,51.4,1.0,15600
52992,125,58.9,2.0,12000
44247,235,44.8,3.0,17999
14383,145,52.3,1.4,16999
15350,145,61.4,2.0,22999
43578,30,58.9,1.4,11799
68829,20,67.3,2.0,12300
30324,145,40.4,2.0,27300
35112,200,47.1,2.0,19751
65203,125,58.9,2.0,10291
39362,20,68.9,2.0,12391
58161,30,57.6,1.4,12900
63117,200,47.9,2.0,18000
17845,145,58.9,2.0,22800
5121,145,47.9,1.0,18650
28472,125,50.4,2.0,16500
30582,30,55.4,1.4,11500
72952,20,68.9,2.0,9999
20505,145,60.1,1.0,15200
38837,145,55.4,1.5,15991
25253,30,56.5,1.4,14495
27013,30,57.6,1.4,10291
44998,145,49.6,1.8,11991
42318,160,53.3,2.0,17581
30287,125,53.3,1.4,10291
30973,125,50.4,1.8,13930
19807,30,57.6,1.4,11271
64460,30,64.2,2.0,10100
9031,145,47.9,2.0,21495
92582,150,53.3,2.0,12995
51757,20,60.1,1.4,12891
7395,150,67.3,1.0,12291
63345,160,50.4,2.0,16342
33266,30,60.1,2.0,16495
25868,145,49.6,1.4,20000
21069,150,51.4,1.4,14500
40047,145,47.9,1.4,16647
36611,30,61.4,2.0,17397
51235,160,50.4,2.0,17797
54305,30,54.3,1.4,15995
35500,165,53.3,2.0,18495
39073,30,64.2,3.0,15695
42000,30,64.2,2.0,11495
54143,265,41.5,3.0,19995
26500,150,49.6,1.8,11500
23102,145,55.4,1.4,14995
37729,30,64.2,2.0,15995
29760,30,64.2,2.0,16290
23450,0,74.3,1.6,12560
51483,160,51.4,2.0,19490
42299,30,61.4,2.0,13991
62090,30,64.2,2.0,9991
89831,0,74.3,1.6,6998
46140,145,61.4,1.6,16495
16760,145,70.6,1.4,15995
35025,260,41.5,3.0,23995
25718,125,58.9,2.0,19495
32200,30,61.4,2.0,16295
30000,20,67.3,2.0,14991
20054,145,54.3,2.0,21991
6958,145,50.4,1.0,18991
51545,150,47.1,1.8,14510
12000,145,70.6,1.6,15307
26190,200,47.1,2.0,20000
50403,145,47.1,1.8,14800
16781,145,47.9,1.4,21200
41605,145,47.9,1.4,14000
44531,125,58.9,3.0,18900
14872,145,48.7,1.0,14990
33186,0,67.3,1.0,9790
73885,145,55.4,3.0,11497
69416,200,47.9,2.0,13971
2500,145,28.8,2.9,69691
26485,145,55.4,2.0,25991
4304,145,47.9,1.6,22991
2259,145,51.4,1.6,21691
25120,145,52.3,1.4,17491
7600,145,44.8,2.0,27991
4552,145,51.4,1.6,21491
8009,145,56.5,1.5,22691
16650,145,50.4,2.0,28991
37502,125,53.3,1.4,9313
49313,235,37.7,2.0,15770
32103,150,47.9,1.4,16700
6137,145,32.8,3.0,44990
24,145,47.9,2.0,23998
8597,150,67.3,1.0,12998
4000,145,54.3,2.0,23692
7000,145,51.4,1.6,22991
17909,20,70.6,2.0,16992
3537,145,38.2,3.0,39991
9519,145,50.4,1.4,20691
12907,145,45.6,2.0,29991
21180,145,74.3,2.0,17992
16456,145,72.4,2.0,17992
59973,145,67.3,1.0,10700
20622,145,54.3,1.4,19500
5900,150,32.5,2.0,40000
23932,150,47.9,1.4,18698
37148,0,67.3,1.0,10498
55905,0,83.1,1.6,10295
31321,150,47.9,2.0,16490
10094,150,55.4,1.0,19000
3322,150,38.2,2.0,35500
49361,205,40.9,2.0,19000
65710,165,49.6,2.0,13000
2263,150,30.7,2.0,37000
28224,145,55.4,3.0,21000
18698,150,67.3,1.0,12000
39999,145,58.9,1.4,12230
42838,30,64.2,2.0,16750
40711,30,55.4,1.4,11290
3743,145,39.8,2.0,26990
36796,0,67.3,1.0,9313
58774,160,50.4,2.0,14500
7841,150,31.7,2.0,37434
3034,150,41.5,1.5,24000
27260,125,52.3,1.4,9782
37060,125,52.3,1.4,8497
58330,235,44.1,3.0,17190
14681,0,67.3,1.0,12691
26549,0,67.3,1.0,10170
46893,20,68.9,2.0,10500
23886,30,65.7,2.0,16499
4000,145,37.2,2.0,42500
56470,145,34.5,2.5,35500
4000,135,117.7,2.0,46000
20546,145,55.4,1.4,14750
4000,145,40.4,2.0,35000
4000,145,31.0,2.0,41500
36323,145,51.4,2.0,17490
19633,30,57.6,1.4,11490
34507,0,76.3,1.6,10998
57179,30,56.5,1.4,10499
69416,200,47.9,2.0,13042
10160,125,50.4,1.4,19560
6607,145,32.5,2.0,29000
31000,145,70.6,2.0,17450
24380,200,47.9,2.0,20499
59000,0,74.3,1.6,11999
22491,145,43.5,2.0,23499
15365,145,52.3,1.4,16288
25559,150,56.5,1.5,18999
13950,145,54.3,1.5,18990
4000,145,33.2,3.0,55500
39818,200,47.1,2.0,20000
4504,145,47.1,1.0,20000
12650,145,43.5,2.0,27000
3220,150,22.1,4.0,97500
15100,150,58.9,1.4,16000
18794,145,67.3,2.0,14999
46816,30,62.8,2.0,14220
28319,145,67.3,1.6,15290
8613,145,37.7,3.0,41000
38000,30,61.4,2.0,19500
7500,145,47.9,2.0,29500
4000,145,44.8,1.5,24500
20,145,40.9,2.0,32000
30447,145,39.8,3.0,27500
20,145,54.3,2.0,29000
20,145,51.4,2.0,32000
20,145,40.9,1.5,29000
20,145,42.2,2.0,29000
35903,145,56.5,1.4,14750
5000,145,47.9,1.0,21000
1838,145,46.3,1.6,23000
8000,145,40.9,1.5,23500
20068,20,64.2,2.0,19000
17125,145,47.1,1.0,21000
27515,125,53.3,1.4,14000
5000,145,40.9,2.0,21750
4500,145,50.4,2.0,24750
2800,145,35.8,3.0,47750
650,145,54.3,2.0,27850
8000,145,47.9,2.0,28000
6000,145,49.6,1.6,18000
28700,145,58.9,2.0,22950
27450,30,62.8,2.0,18500
18850,145,58.9,3.0,24500
32650,0,67.3,1.0,11850
8000,145,37.7,2.0,29850
6000,145,38.2,2.0,26500
6500,145,54.3,1.6,19000
7000,145,39.2,2.0,23750
4234,145,54.3,1.6,18000
4500,145,49.6,1.6,18000
7750,145,38.7,2.0,26000
18633,145,52.3,1.4,15995
30884,145,52.3,3.0,22000
37841,150,53.3,2.0,15990
35455,150,38.7,3.0,27000
9797,150,48.7,1.4,27600
32500,150,67.3,1.0,12000
3303,145,42.8,2.0,26000
36107,150,61.4,2.0,15490
98386,325,31.0,2.5,15490
66992,30,61.4,2.0,9990
11271,145,38.2,2.0,37000
4500,145,48.7,1.0,18750
5000,145,34.9,2.0,36000
4500,145,44.1,1.0,22250
45000,145,47.1,3.0,25000
27672,125,49.6,2.0,18400
56000,0,80.7,1.6,9500
10000,145,44.8,2.0,26950
8693,145,34.9,2.0,29000
4500,145,42.2,1.5,27500
5744,145,48.7,2.0,27000
4500,145,51.4,1.6,21000
6500,145,46.3,2.0,27000
15685,125,51.4,1.4,17300
21408,145,42.8,2.0,20597
76553,160,49.6,2.0,11691
50672,200,47.9,2.0,13987
42944,145,54.3,2.0,11140
31433,145,64.2,1.6,17297
37750,145,56.5,1.5,16000
3934,145,33.2,2.0,31500
45600,200,47.1,2.0,21500
5000,145,54.3,1.6,20000
5200,145,43.5,1.0,24000
5500,145,40.4,2.0,23500
8000,145,50.4,2.0,30000
6200,145,38.2,2.0,27500
4500,145,50.4,2.0,30000
5000,145,38.2,2.0,35000
5000,145,49.6,1.0,20000
4500,145,38.2,2.0,30450
4500,145,40.9,2.0,29850
6500,145,32.1,2.0,36000
5000,145,51.4,2.0,29000
4500,145,33.2,3.0,59750
6500,145,38.2,2.0,36500
4500,145,47.9,1.0,21000
4500,145,47.1,2.0,30850
29323,150,55.4,2.0,19498
12657,150,47.9,1.4,15698
4950,150,49.6,1.6,19000
4100,150,47.9,1.0,19500
13133,145,51.4,1.4,18487
5797,145,52.3,1.6,22850
2411,145,49.6,1.6,20000
1853,145,48.7,1.0,21000
5000,145,51.4,1.6,21000
5850,145,39.2,2.0,23750
11486,145,54.3,1.6,20000
3059,145,33.2,2.0,30000
9706,145,33.2,3.0,50000
4000,145,47.1,2.0,30850
15401,145,52.3,1.4,19500
5000,145,34.5,3.0,51000
4500,145,52.3,1.6,24250
4500,145,31.4,2.0,34000
4500,145,39.2,1.5,34000
11800,20,64.2,1.0,12750
31950,30,61.4,2.0,19500
5820,145,47.1,2.0,28000
20318,150,52.3,2.0,19498
52625,160,52.3,2.0,14691
61892,555,26.4,4.2,23491
60820,165,49.6,2.0,13291
36061,125,50.4,1.8,13350
40490,20,60.1,1.4,13580
31909,30,64.2,2.0,11130
26808,20,67.3,2.0,15995
26390,150,70.6,1.4,15700
39585,150,47.9,1.4,15700
21262,145,40.4,2.0,23497
4500,145,50.4,2.0,24000
9784,145,33.2,2.0,33500
5000,145,54.3,1.6,20000
11920,150,54.3,1.4,18500
24350,150,42.2,2.0,23500
2500,145,40.4,3.0,45000
4705,145,51.4,1.6,23450
35750,160,51.4,3.0,22850
2000,150,44.8,1.0,22500
3500,150,51.4,1.0,18500
54000,0,74.3,2.0,13500
3500,145,46.3,2.0,39000
3500,145,31.7,2.0,40000
47600,30,55.4,1.4,11750
27427,0,83.1,1.6,11500
2969,145,47.9,1.0,19850
4647,145,32.1,2.0,41000
10363,30,55.4,1.4,15000
2387,145,40.9,2.0,32000
4500,145,44.8,1.5,24000
52610,165,46.3,2.0,18000
11674,150,37.7,2.0,25000
50941,30,58.9,1.4,15000
8053,150,44.8,2.0,33499
15696,145,42.2,1.5,21995
28275,145,50.4,1.4,18989
76859,205,47.1,2.0,14247
17462,160,44.1,2.0,17491
28710,145,56.5,2.0,21592
29706,30,57.6,1.4,15492
5200,145,39.2,2.0,26000
5000,145,44.1,2.0,32000
6500,145,30.1,2.9,56000
9000,145,47.9,2.0,30500
7200,145,47.9,2.0,30500
9159,145,33.2,3.0,46000
51023,145,61.4,2.0,19000
19250,145,56.5,1.5,21450
4700,145,45.6,2.0,24900
4500,145,33.2,3.0,50000
4500,145,37.2,2.0,32000
6000,145,50.4,2.0,29000
4500,145,37.2,2.0,30000
3500,145,38.2,2.0,35500
17741,145,61.4,2.0,24000
16426,145,64.2,2.0,19000
1462,145,33.2,2.0,31000
19135,150,54.3,1.4,18990
44541,30,56.5,1.4,12490
60000,30,55.4,1.2,7667
46113,145,55.4,2.0,15590
30433,145,54.3,1.4,16730
26450,20,70.6,1.6,12985
45160,30,61.4,2.0,16388
17117,150,54.3,2.0,18490
31864,145,49.6,1.8,12990
28863,20,64.2,1.0,11990
22279,30,61.4,2.0,15000
6001,145,38.7,2.0,23499
29585,145,54.3,2.0,25000
4000,145,38.7,3.0,40000
4000,145,40.9,2.0,21000
10890,150,56.5,1.5,17499
51877,20,72.4,2.0,14000
18139,150,36.7,3.0,30990
14427,150,56.5,1.4,15490
24911,150,42.8,2.0,20990
45492,165,51.4,2.0,12990
56790,150,52.3,2.0,18290
37225,240,44.1,3.0,30990
46816,205,45.6,3.0,23690
2216,145,47.9,1.0,19290
25493,160,50.4,2.0,17790
4359,145,51.4,2.0,28990
7800,145,39.2,3.0,45990
41445,0,67.3,1.0,9490
15836,145,40.4,2.0,24290
16991,145,57.7,2.0,19990
7080,145,42.2,1.5,19790
28677,150,43.5,2.0,26990
53792,20,61.4,1.4,11990
40993,150,65.7,2.0,20990
19280,150,52.3,2.0,18290
55827,30,67.3,2.0,15990
54421,30,61.4,2.0,18390
33139,20,61.4,1.4,13990
58870,20,67.3,2.0,15490
23048,150,53.3,2.0,17990
18373,150,49.6,1.4,20990
6800,145,36.7,3.0,27990
15000,235,39.8,2.0,18990
16000,145,65.7,2.0,17990
48891,0,74.3,2.0,13725
20000,145,39.2,4.0,54490
42300,30,56.5,1.4,17990
6929,145,34.0,3.0,43490
33096,0,67.3,1.0,11990
3750,145,33.2,3.0,43490
11200,145,47.1,1.0,19990
28402,20,70.6,1.6,16490
120,145,47.9,2.0,28490
36100,125,52.3,2.0,17990
28500,30,64.2,2.0,16990
30697,30,67.3,2.0,16999
56141,20,68.9,2.0,13999
41000,145,62.8,2.0,22990
3300,145,31.7,2.0,32990
7118,145,38.7,2.0,32990
8175,145,21.6,5.2,112990
6000,145,32.1,2.0,39990
29000,20,68.9,2.0,14990
9937,145,38.2,2.0,26499
2716,145,42.2,1.5,22000
17302,145,37.7,3.0,29000
57465,0,74.3,1.6,8354
6395,145,41.5,1.5,22195
26143,125,60.1,2.0,17495
35692,160,52.3,3.0,24995
68187,125,57.6,2.0,10500
54853,305,38.2,3.0,19750
56000,200,47.9,3.0,24500
61089,200,47.9,3.0,26750
13343,145,54.3,2.0,23499
8143,150,38.2,2.0,35499
13586,150,42.2,1.5,23000
5799,150,34.9,2.0,28000
7566,150,35.3,2.0,38000
13746,145,48.7,1.4,25000
25127,125,50.4,2.0,15000
51600,325,29.4,4.0,47490
6508,145,39.2,3.0,36490
7199,145,32.1,2.0,33490
6000,145,31.4,2.0,32467
5000,145,39.8,2.0,31990
5000,145,40.4,3.0,47990
550,145,44.1,1.0,24490
2040,145,33.6,3.0,51990
5092,145,32.1,2.0,36990
1304,145,42.2,1.5,21990
1476,145,40.4,2.0,26990
3832,145,34.5,2.0,32990
22000,200,40.4,2.0,22490
34000,30,60.1,2.0,16990
6666,145,40.9,2.0,23166
68441,0,72.4,2.0,11790
6000,145,50.4,2.0,32990
6000,145,48.7,1.0,18643
6000,145,40.9,1.5,27990
6000,145,44.8,1.5,23290
4054,145,47.1,2.0,33990
28500,145,65.7,2.0,22990
27100,20,60.1,1.4,12990
24340,145,47.1,3.0,45250
9811,145,47.9,1.4,23290
24546,30,56.5,1.4,12995
29050,0,76.3,1.6,11210
34640,145,46.3,1.8,17520
77430,0,74.3,1.6,7690
35940,145,56.5,2.0,16297
32590,125,51.4,1.4,16840
29760,150,52.3,2.0,17470
42892,30,65.7,2.0,11499
21682,125,50.4,1.4,16999
25155,145,47.9,1.4,21499
10000,145,33.6,3.0,51990
10000,145,33.2,3.0,44990
6000,145,29.7,2.9,66990
5982,145,52.3,1.6,23990
44500,145,47.9,1.4,17490
2348,145,50.4,1.0,19990
9476,145,41.5,1.5,23990
32600,20,68.9,1.6,15990
10500,145,56.5,1.5,21490
5454,145,42.2,1.5,22450
12066,145,42.2,1.5,22490
4000,145,40.4,1.5,33499
4000,145,42.2,1.5,30000
3000,145,56.5,2.0,20499
10134,145,48.7,2.0,23000
5606,145,39.2,1.5,24499
3000,145,32.5,3.0,60000
36781,160,50.4,2.0,17499
30760,160,43.5,2.0,18990
30200,145,52.3,1.4,20750
5000,145,42.2,1.5,27990
2901,145,33.2,2.0,28990
35750,125,58.9,2.0,19390
18500,145,70.6,1.4,17995
34150,145,36.7,3.0,29990
16150,145,61.4,2.0,24490
18413,145,40.9,1.5,22990
25800,145,58.9,2.0,25250
5000,145,35.3,2.0,43990
5000,145,32.1,2.0,40990
5000,145,44.8,2.0,38990
20354,145,34.0,3.0,36990
27500,145,55.4,2.0,26490
47200,145,54.3,1.4,18490
33000,145,51.4,1.4,22990
21400,145,34.0,3.0,41490
5000,145,47.1,2.0,33990
4150,145,33.2,3.0,45990
5000,145,50.4,2.0,29990
4100,145,47.1,2.0,33990
5000,145,43.5,1.5,25490
5000,145,44.8,1.5,22690
5000,145,44.8,1.5,22690
5000,145,32.5,3.0,62990
5000,145,42.2,1.5,27990
34500,200,44.8,3.0,20990
44850,30,55.4,1.4,11499
16680,30,55.4,1.4,13990
5004,150,47.1,1.0,20990
6000,145,47.1,2.0,32990
6000,145,39.2,2.0,31490
8000,145,37.7,2.0,32490
6000,145,32.8,3.0,49990
6000,145,33.2,3.0,66990
6000,145,44.8,1.5,20990
6000,145,40.9,2.0,27990
35290,150,57.6,1.4,11495
41914,0,67.3,1.0,10790
80909,125,58.9,2.0,9495
2348,150,29.4,4.0,84999
50041,205,45.6,3.0,14490
33666,145,49.6,1.4,18990
33000,160,50.4,2.0,18990
22364,30,58.9,1.4,14499
12200,150,55.4,1.4,13990
3437,150,30.1,2.5,54990
23156,30,55.4,1.4,12999
3733,145,40.9,2.0,23165
6000,145,41.5,1.5,29990
16150,145,52.3,1.4,21490
33900,125,57.6,2.0,19990
5000,145,50.4,3.0,41990
8000,145,33.2,3.0,44990
5151,145,29.1,2.9,57990
5000,145,38.7,2.0,27000
8346,145,44.1,1.5,25000
7500,145,40.4,2.0,28000
72677,0,74.3,1.6,6795
68958,20,70.6,2.0,12700
7446,145,38.7,2.0,24000
26700,20,70.6,1.6,16700
29000,30,62.8,3.0,20250
3000,145,32.5,3.0,60000
3500,145,38.2,2.0,32850
14250,145,70.6,2.0,19500
48126,20,70.6,1.6,11995
17384,150,57.6,1.4,11795
22889,125,58.9,2.0,16495
4647,145,47.9,1.6,22000
72120,125,52.3,1.4,7700
15724,150,67.3,2.0,20900
10080,145,55.4,1.4,15000
31065,200,47.1,2.0,20000
23520,145,43.5,2.0,22300
6000,145,42.8,2.0,26990
6000,145,32.1,2.0,38990
6000,145,39.2,1.5,25342
15197,145,54.3,1.5,18500
6000,145,40.9,2.0,29990
6000,145,33.2,2.0,33490
10000,135,117.7,2.0,45490
6500,145,49.6,1.6,23000
5589,145,49.6,1.6,20500
4500,145,40.9,2.0,22000
6000,145,42.2,1.5,25778
5121,145,29.1,2.9,59990
6000,145,33.2,3.0,53490
6000,145,37.7,2.0,32990
5000,145,51.4,2.0,31990
6000,145,31.4,2.0,34990
44250,145,67.3,2.0,16500
5000,145,46.3,1.6,26000
10000,145,50.4,2.0,34000
6200,145,35.8,3.0,46750
7500,145,46.3,1.6,25000
2000,145,40.9,3.0,43750
7750,145,33.2,3.0,55000
4500,145,47.9,1.6,22500
6000,145,38.2,2.0,34990
6000,145,40.9,1.5,24990
6000,145,40.9,2.0,29990
6000,145,39.8,2.0,27490
6238,145,40.9,2.0,23165
50050,125,52.3,1.4,15290
35100,145,54.3,1.4,18990
4500,145,47.9,2.0,30000
5000,145,47.9,2.0,31000
5000,145,40.4,2.0,24500
4500,145,47.9,2.0,31000
5000,145,40.4,2.0,24500
59894,555,28.8,4.0,37000
2500,145,31.4,2.0,34750
4500,145,39.2,3.0,44000
5000,145,47.9,2.0,35000
5000,145,38.2,2.0,36500
90020,160,49.6,2.0,8900
27760,30,55.4,1.4,11210
36370,30,55.4,1.4,11210
4500,145,44.1,2.0,32000
10000,145,54.3,1.6,17500
22600,30,55.4,1.4,14450
42105,145,54.3,1.5,18500
10250,145,30.1,2.5,39000
2000,145,47.9,2.0,25750
4723,145,34.9,2.0,30500
4500,145,47.1,1.0,22500
67727,145,54.3,2.0,8750
55068,30,65.7,2.0,14750
15400,150,34.0,2.5,36996
53050,200,47.1,2.0,19495
20332,125,53.3,1.4,12495
56421,30,61.4,2.0,15495
29704,0,80.7,1.6,11999
66483,145,38.2,3.0,21995
70000,125,57.6,2.0,14995
22300,125,51.4,1.4,16780
31500,0,67.3,1.0,11990
48200,30,56.5,1.4,17990
34748,30,56.5,1.4,13990
44898,30,56.5,1.4,11496
16442,150,56.5,2.0,22500
8082,145,40.4,2.0,32975
10816,145,32.8,3.0,46000
49106,145,39.2,4.0,47000
29994,145,65.7,2.0,17000
9756,145,30.7,2.5,47000
7370,150,43.5,1.5,23000
21500,145,54.3,2.0,21000
19850,145,47.9,1.4,22490
24500,145,55.4,1.4,14750
24550,145,34.0,3.0,39990
31150,145,56.5,1.5,20250
12000,145,68.9,2.0,21990
6000,145,42.2,1.5,24990
6000,145,40.9,1.5,24990
6000,145,38.2,2.0,33490
23000,145,70.6,2.0,17500
7500,145,38.2,2.0,28000
2100,145,40.4,2.0,22000
42633,125,58.9,2.0,19000
29000,30,58.9,1.4,16750
34467,145,49.6,1.4,19000
35260,160,50.4,3.0,24000
25470,30,70.6,1.4,16000
10,150,21.4,5.2,137500
35664,20,70.6,2.0,17000
9750,145,49.6,1.4,22500
18756,145,70.6,2.0,20000
5000,145,47.9,1.6,23000
5000,145,49.6,1.6,18000
4500,145,47.1,2.0,36850
19500,125,53.3,1.4,11350
20865,0,67.3,1.0,12500
3500,145,32.1,2.0,41000
4500,145,52.3,1.6,27000
7000,30,70.6,1.4,17000
9000,145,51.4,1.6,21500
25900,30,64.2,3.0,19000
40786,20,72.4,2.0,17000
40365,0,80.7,1.6,10000
42498,30,55.4,1.4,12500
26930,300,34.9,2.5,29350
7524,145,50.4,2.0,30000
20175,145,60.1,3.0,21750
4270,145,47.1,1.0,19750
9000,145,47.9,2.0,27000
7500,145,42.8,2.0,28000
5000,145,50.4,2.0,30000
5000,145,40.9,2.0,21000
5000,145,47.9,2.0,30000
5000,145,45.6,2.0,31000
5000,145,40.4,2.0,28750
6500,145,39.2,2.0,32000
2000,145,49.6,2.0,32750
3584,145,35.3,2.0,37850
178,145,39.2,3.0,52850
8372,145,35.8,3.0,49850
24856,125,52.3,1.4,10398
39125,150,67.3,1.0,11500
8200,145,47.1,2.0,27000
10000,145,40.9,1.5,23000
57000,30,53.3,2.0,18500
3000,145,33.2,2.0,32000
3500,145,34.5,3.0,49000
4500,145,47.9,1.0,21000
4500,145,47.9,1.0,21000
23950,145,56.5,2.0,18750
25000,145,29.7,4.0,37500
11000,145,54.3,1.6,18500
4553,145,47.9,2.0,30850
1012,145,40.4,2.0,26850
12929,145,50.4,2.0,28450
37000,145,62.8,3.0,23450
84,145,49.6,1.6,20850
2475,145,37.7,2.0,27850
2975,145,52.3,1.6,19850
29734,145,56.5,2.0,24850
40112,200,47.1,2.0,20850
8297,145,38.2,2.0,33850
35768,125,52.3,1.4,8900
21263,0,80.7,1.6,13500
18728,150,50.4,2.0,20500
12568,150,67.3,1.0,12600
42500,325,30.1,4.0,27950
19500,145,39.2,4.0,53950
21000,145,37.7,3.0,29950
51234,30,62.8,2.0,15495
32765,145,50.4,1.4,17250
22450,160,46.3,1.8,18000
18200,145,61.4,2.0,22500
18300,145,61.4,2.0,24000
14644,145,54.3,1.5,18950
4500,145,40.9,2.0,31000
15800,145,48.7,1.4,20900
6075,145,52.3,1.6,20250
10313,145,50.4,1.4,21850
984,145,38.2,3.0,35850
5345,145,44.1,2.0,31850
3946,145,51.4,2.0,25450
4389,145,38.7,2.0,26850
2666,145,34.5,3.0,47850
15200,145,56.5,1.5,22995
26846,150,56.5,2.0,25000
7150,150,49.6,1.0,17995
13874,160,45.6,2.0,17650
68215,125,53.3,1.4,11500
14000,0,188.3,1.4,17990
35967,145,55.4,1.0,15900
31780,145,62.8,1.0,11930
30440,145,64.2,1.6,15710
34010,145,65.7,2.0,15490
18617,20,60.1,1.0,13000
34500,0,83.1,1.6,10920
27200,160,50.4,2.0,20495
3860,145,47.9,2.0,23995
3245,145,49.6,2.0,25295
3780,145,51.4,2.0,23995
40283,145,58.9,2.0,23500
55224,200,47.1,2.0,19800
5950,145,47.9,1.6,22995
25617,150,54.3,1.4,19000
4500,145,38.2,2.0,36000
3500,145,49.6,1.0,21000
7901,150,40.9,1.5,24500
40811,165,50.4,3.0,24200
5204,150,55.4,2.0,32500
52516,20,68.9,2.0,11995
15122,150,55.4,1.4,17995
19950,30,57.6,1.4,17495
